,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Conceded goals,Matches without conceded goals,Minutes played
7027,Croatia,DanijelSubasic,Keeper,16/17,Coupe de la Ligue,as-monaco,4,4,"2,25",0,0,0,0,0,0,0,5,2,390'
7028,Croatia,DanijelSubasic,Keeper,16/17,Champions League Qualification,as-monaco,3,3,"3,00",0,0,0,0,1,0,0,2,1,270'
7029,Croatia,DanijelSubasic,Keeper,15/16,Ligue 1,as-monaco,36,36,"1,69",0,0,0,0,3,0,0,50,12,3.240'
7030,Croatia,DanijelSubasic,Keeper,15/16,Coupe de France,as-monaco,2,-,0,0,0,0,0,0,0,0,0,0,0
7031,Croatia,DanijelSubasic,Keeper,15/16,Europa League,as-monaco,6,6,"1,00",0,0,0,0,0,0,0,9,1,540'
7032,Croatia,DanijelSubasic,Keeper,15/16,Champions League Qualification,as-monaco,4,4,"2,25",0,0,0,0,0,0,0,5,1,360'
7033,Croatia,DanijelSubasic,Keeper,14/15,Ligue 1,as-monaco,37,37,"1,84",0,0,0,0,4,0,0,25,20,3.330'
7034,Croatia,DanijelSubasic,Keeper,14/15,Champions League,as-monaco,10,10,"1,50",0,0,0,0,0,0,0,5,6,900'
7035,Croatia,DanijelSubasic,Keeper,14/15,Coupe de France,as-monaco,3,-,0,0,0,0,0,0,0,0,0,0,0
7036,Croatia,DanijelSubasic,Keeper,14/15,Coupe de la Ligue,as-monaco,2,-,0,0,0,0,0,0,0,0,0,0,0
7037,Croatia,DanijelSubasic,Keeper,13/14,Ligue 1,as-monaco,35,35,"2,09",0,0,0,0,2,0,0,29,13,3.150'
7038,Croatia,DanijelSubasic,Keeper,13/14,Coupe de France,as-monaco,2,-,0,0,0,0,0,0,0,0,0,0,0
7039,Croatia,DanijelSubasic,Keeper,12/13,Ligue 2,as-monaco,35,35,"1,97",0,0,0,0,1,0,1,27,14,3.103'
7040,Croatia,DanijelSubasic,Keeper,12/13,Coupe de la Ligue,as-monaco,2,-,0,0,0,0,0,0,0,0,0,0,0
